mfr,product_url,image_link,overview,length,width,height,capacity,diameter,features,edge_style,color,shape,material
17760829,https://www.webstaurantstore.com/steelite-performance-blue-dapple-lid-for-15-oz-soup-bowl-base-case/57617100829.html,https://cdnimg.webstaurantstore.com/images/products/large/839942/2852891.jpg,"Replaces lost or broken lid for compatible soup bowl base (sold separately) | Rustic enamelware-inspired design with a bold blue dappled rim | Durable alumina vitrified construction ensures long-lasting performance | Timeless aesthetic that complements both modern and traditional settings | Perfect for upscale casual dining, farm-to-table restaurants, and boutique hotels",,,,,,"Dishwasher Safe, Freezer Safe, Lead Free, Microwavable, Oven Safe",Colored Rim,"Blue, White",Round,China
17770544,https://www.webstaurantstore.com/steelite-performance-taste-11-white-coupe-plate-case/57611070544.html,https://cdnimg.webstaurantstore.com/images/products/large/839848/2852754.jpg,"Perfect for serving main courses, hearty salads, or pasta dishes | Crisp white finish enhances food presentation with a clean look | Durable alumina vitrified china ensures long-lasting performance | Designed for frequent use in high-volume settings | Ideal for bistros, cafes, and modern restaurants",,,,,11 Inches,"Dishwasher Safe, Freezer Safe, Lead Free, Microwavable, Oven Safe",Coupe,White,Round,China
17770557,https://www.webstaurantstore.com/steelite-performance-taste-3-oz-white-pourer-case/57611070557.html,https://cdnimg.webstaurantstore.com/images/products/large/839851/2854266.jpg,"Perfect for serving cream, milk, or sauces | Crisp white finish enhances food presentation with a clean look | Durable alumina vitrified china ensures long-lasting performance | Designed for frequent use in high-volume settings | Ideal for bistros, cafes, and modern restaurants",3 Inches,,2 7/8 Inches,3 oz.,,"Dishwasher Safe, Freezer Safe, Lead Free, Microwavable, Oven Safe",,White,Round,China
17770568,https://www.webstaurantstore.com/steelite-performance-taste-6-white-coupe-plate-case/57611070568.html,https://cdnimg.webstaurantstore.com/images/products/large/839843/2854414.jpg,"Perfect for serving bread and butter, side dishes, or small desserts | Crisp white finish enhances food presentation with a clean look | Durable alumina vitrified china ensures long-lasting performance | Designed for frequent use in high-volume settings | Ideal for bistros, cafes, and modern restaurants",,,,,6 Inches,"Dishwasher Safe, Freezer Safe, Lead Free, Microwavable, Oven Safe",Coupe,White,Round,China
1776X0021,https://www.webstaurantstore.com/steelite-performance-brown-dapple-8-oz-cup-case/5761714X0021.html,https://cdnimg.webstaurantstore.com/images/products/large/839834/2853078.jpg,"Ideal for serving coffee, tea, or other hot beverages | Rustic enamelware-inspired design with a bold brown dappled rim | Durable alumina vitrified construction ensures long-lasting performance | Oven safe up to 530 degrees Fahrenheit | Perfect for upscale casual dining, farm-to-table restaurants, and boutique hotels",,,2 7/8 Inches,8 oz.,4 5/8 Inches,"Dishwasher Safe, Freezer Safe, Lead Free, Microwavable, Oven Safe",Colored Rim,"Brown, White",Round,China
17780575,https://www.webstaurantstore.com/avantco-17781515-bottom-sliding-glass-lid-for-icff7-freezers/17781515.html,https://cdnimg.webstaurantstore.com/images/products/large/516898/1942529.jpg,Compatible with Galaxy ICFF7 freezers | Replaces a broken bottom lid | Helps to lock in cold air | Allows for a great view of freezer contents | Easy-to-grip handle,,,,,,,,,,
1777X0023,https://www.webstaurantstore.com/steelite-performance-brown-dapple-3-oz-cup-case/5761714X0023.html,https://cdnimg.webstaurantstore.com/images/products/large/839755/2852724.jpg,"Ideal for serving espresso, cappuccino, or other small beverages | Rustic enamelware-inspired design with a bold brown dappled rim | Durable alumina vitrified construction ensures long-lasting performance | Oven safe up to 530 degrees Fahrenheit | Perfect for upscale casual dining, farm-to-table restaurants, and boutique hotels",,,2 1/8 Inches,3 oz.,3 1/2 Inches,"Dishwasher Safe, Freezer Safe, Lead Free, Microwavable, Oven Safe",Colored Rim,"Brown, White",Round,China
1777X0043,https://www.webstaurantstore.com/steelite-performance-brown-dapple-5-saucer-case/5761714X0043.html,https://cdnimg.webstaurantstore.com/images/products/large/840072/2852895.jpg,"Ideal for use under coffee or tea cups | Rustic enamelware-inspired design with a bold brown dappled rim | Durable alumina vitrified construction ensures long-lasting performance | Oven safe up to 530 degrees Fahrenheit | Perfect for upscale casual dining, farm-to-table restaurants, and boutique hotels",,,,,5 Inches,"Dishwasher Safe, Freezer Safe, Lead Free, Microwavable, Oven Safe",Colored Rim,"Brown, White",Round,China
17790538,https://www.webstaurantstore.com/rubbermaid-1779738-brute-55-gallon-black-executive-trash-can-lid/6901779738BK.html,https://cdnimg.webstaurantstore.com/images/products/large/366436/1414337.jpg,"Professional-grade plastic resists dents | Constructed to prevent fading, warping, cracking, or crushing | Easy snap-on design | Ridges along perimeter enable stacking for space-efficiency | Food safe for use in storage or food prep applications",,,2 Inches,"55 Gallons, 10 gallons, 20 gallons, 20 gallons, 10 gallons, 20 gallons, 32 gallons, 20 gallons, 10 gallons, 20 gallons, 32 gallons, 55 gallons, 32 gallons, 32 gallons, 20 gallons, 10 gallons, 55 gallons, 10 gallons, 20 gallons, 55 gallons, 32 gallons, 10 gallons, 32 gallons, 44 gallons, 32 gallons, 10 gallons, 20 gallons, 32 gallons",26 3/4 Inches,NSF Certified,,"Black, White, Blue, White, White, White, Gray, White, Gray, White, Blue, Gray, Black, Gray, Blue, Gray, Gray, Gray, White, Gray, Gray, White, Gray, Blue, Gray, White, White, White, Yellow",Round,Heavy Duty Plastic
17790541,https://www.webstaurantstore.com/g/25780/port-authority-w960-unisex-customizable-white-long-sleeve-moisture-wicking-uv-daybreak-shirt-upf-rating-of-30/,https://cdnimg.webstaurantstore.com/images/products/large/824322/2789425.jpg,"Made with 2.5 oz. 100% polyester poplin fabric | Provides UV protection with a UPF rating of 30 | Light weight, moisture-wicking fabric with vented mesh back panel keeps you dry and cool | Includes 2 chest pockets with concealment flaps for convenient utility | Relaxed style allows for versatile use in a variety of settings",Long Sleeve,,,,,"Available in Men’s & Women’s, Customizable, Machine Washable, Mesh Top / Back, Moisture Wicking, UV Protection, With Pockets",,White,,Polyester
17790623,https://www.webstaurantstore.com/avantco-17811667-pilaster/17811667.html,https://cdnimg.webstaurantstore.com/images/products/large/396316/1583590.jpg,Fits select Avantco equipment | Accepts shelf clips to support wire shelving,,,,,,,,Silver,,Stainless Steel
17800471,https://www.webstaurantstore.com/del-sol-1-gallon-mild-banana-pepper-rings-case/12500471.html,https://cdnimg.webstaurantstore.com/images/products/large/556768/2066721.jpg,"Mild, tangy flavor | Great for salad bars and delis | Delicious topping for sandwiches, pizzas, and other favorites | Bright color adds visual appeal | Pre-sliced to save kitchen prep time",,,,,,Kosher,,Yellow,,Plastic
17810470,https://www.webstaurantstore.com/avantco-17810470-heater-blanket-for-gdc-9f-hc/17810470.html,https://cdnimg.webstaurantstore.com/images/products/large/784955/2739627.jpg,Direct replacement for original part | Helps unit remove condensation from evaporator drain pan | Compatible with Avantco GDC-9F-HC merchandiser freezers,,,,,,,,,,
1779X0023,https://www.webstaurantstore.com/steelite-performance-blue-dapple-3-oz-cup-case/5761710X0023.html,https://cdnimg.webstaurantstore.com/images/products/large/839857/2852945.jpg,"Ideal for serving espresso, cappuccino, or other small beverages | Rustic enamelware-inspired design with a bold blue dappled rim | Durable alumina vitrified construction ensures long-lasting performance | Oven safe up to 530 degrees Fahrenheit | Perfect for upscale casual dining, farm-to-table restaurants, and boutique hotels",,,2 1/8 Inches,3 oz.,3 1/2 Inches,"Dishwasher Safe, Freezer Safe, Lead Free, Microwavable, Oven Safe",Colored Rim,"Blue, White",Round,China
17810480,https://www.webstaurantstore.com/avantco-17810080-right-hinged-door-22-7-8-x-1-3-8-x-26-1-4/17810080.html,https://cdnimg.webstaurantstore.com/images/products/large/105508/2936313.jpg,"Replaces the original part | Solid stainless steel door | Built-in handle | For use with select SS-PT-48, SS-PT-48M, SCL2, and SCLM2 series units",,,,,,,,,,
17810481,https://www.webstaurantstore.com/shelf-rail-bun-pan-left/17814081.html,https://cdnimg.webstaurantstore.com/images/products/large/415541/3083851.jpg,Direct replacement for original part | For use with select SS and CFD series units,,,,,,,,,,
17810482,https://www.webstaurantstore.com/avantco-17810082-stainless-steel-left-hinged-glass-door-for-ubb-4g-hc-ubb-3g-hc-and-ubb-2g-hc/17810082.html,https://cdnimg.webstaurantstore.com/images/products/large/793606/2797675.jpg,"Direct replacement for original part | Left-hinged, glass door design | Compatible with Avantco UBB-4G-HC, UBB-3G-HC, and UBB-2G-HC",,,,,,,,,,
17810484,https://www.webstaurantstore.com/avantco-17810384-top-hinge-for-gdc-9f-hc/17810384.html,https://cdnimg.webstaurantstore.com/images/products/large/785160/2736374.jpg,Direct replacement for original part | Compatible with Avantco GDC-9F-HC merchandiser freezers,,,,,,,,,,
17810539,https://www.webstaurantstore.com/avantco-17811539-19-condenser-coil/17811539.html,https://cdnimg.webstaurantstore.com/images/products/large/106192/2571375.jpg,Direct replacement for the condenser coil that came with your unit | Essential part of your unit's refrigeration system,,,,,,,,,,
17810540,https://www.webstaurantstore.com/avantco-17816589-compressor-for-dlc64hc-dlc82hc-gdc69hc-and-ss3rhc-series-units-r290/17816589.html,https://cdnimg.webstaurantstore.com/images/products/large/669202/2572599.jpg,Direct replacement for original part | Fits select equipment from Avantco Refrigeration and MainStreet Equipment | Uses R-290 refrigerant | Includes starter components,,,,,,,,,,
17810541,https://www.webstaurantstore.com/avantco-1782795s-start-relay-for-17810035/1782795S.html,https://cdnimg.webstaurantstore.com/images/products/large/745999/2693109.jpg,Direct replacement for original part | Compatible with Avantco 17810035 compressors,,,,,,,,,,
17810559,https://www.webstaurantstore.com/avantco-17816559-left-hand-glass-door-for-gdc49/17816559.html,https://cdnimg.webstaurantstore.com/images/products/large/465290/1785223.jpg,Direct replacement for original part | For use with white GDC-49 series units | Replaces left hinged door,,,,,,,,,,
17810560,https://www.webstaurantstore.com/avantco-17810500blk-left-hand-glass-door-for-gdc40/17810500BLK.html,https://cdnimg.webstaurantstore.com/images/products/large/518361/2573719.jpg,Direct replacement for original part | Compatible with Avantco black GDC-40 series units | Replaces a left hinged door,,,,,,,,,,
17810561,https://www.webstaurantstore.com/avantco-17815061-right-hinged-freezer-door-for-white-gdc12f-models/17815061.html,https://cdnimg.webstaurantstore.com/images/products/large/642787/2434126.jpg,Direct replacement for original part | For use with white GDC-12F series units | Replaces right hinged door,,,,,,,,White,,
17810623,https://www.webstaurantstore.com/avantco-17810423-33-1-4-evaporator-coil/17810423.html,https://cdnimg.webstaurantstore.com/images/products/large/105694/2562458.jpg,Direct replacement for original part | Essential part of your unit's refrigeration system | Compatible with Avantco HBB-50 and HBB-80 bottle coolers,,,,,,,,,,
17810624,https://www.webstaurantstore.com/avantco-17810124-drip-tray-for-udd-series/17810124.html,https://cdnimg.webstaurantstore.com/images/products/large/787903/2679214.jpg,Direct replacement for original part | Compatible with Avantco UDD series kegerator beer dispensers,,,,,,,,,,
17810626,https://www.webstaurantstore.com/avantco-17810676-blank-sign-panel-for-gdc-9f-hc-series/17810676.html,https://cdnimg.webstaurantstore.com/images/products/large/784672/2750677.jpg,Direct replacement for original part | Features blank design | Compatible with Avantco GDC-9F-HC series merchandiser freezers,26 9/16 Inches,4 3/4 Inches,,,,,,White,,
1781X0019,https://www.webstaurantstore.com/avantco-17810019k-right-foot-pedal-kit-for-z2-r-and-z2-f-series/17810019K.html,https://cdnimg.webstaurantstore.com/images/products/large/812184/3086296.jpg,"Includes hardware | Works with Avantco Z1-F, Z1-R, Z2-R, and Z2-F series reach-in refrigerators and freezers",,,,,,,,,,
17820481,https://www.webstaurantstore.com/avantco-17823481-z-series-wifi-gateway-for-versahub-refrigerators-freezers/17823481.html,https://cdnimg.webstaurantstore.com/images/products/large/605973/2368982.jpg,Replacement gateway for your Z Series VersaHub enabled unit | Works with Z series VersaHub enabled refrigerators and freezers,,,,,,,,,,
17820539,https://www.webstaurantstore.com/avantco-17825519-customizable-sign-panel-for-gdc-12f-hc-merchandisers/17825519.html,https://cdnimg.webstaurantstore.com/images/products/large/550190/2993424.jpg,Direct replacement for original part | For use with select GDC-12F-HC series units,26 7/8 Inches,9 1/16 Inches,,,,,,White,,
17820541,https://www.webstaurantstore.com/avantco-17826514-customizable-sign-panel-for-gds-33-hc-merchandisers/17826514.html,https://cdnimg.webstaurantstore.com/images/products/large/553654/2993593.jpg,Direct replacement for original part | For use with select GDS-33 series units,39 3/16 Inches,7 5/16 Inches,,,,,,White,,
17820633,https://www.webstaurantstore.com/avantco-17821683-customizable-sign-panel-for-gdc-49f-hc-w-gdc-49f-hc-b-gd-ice-49-fb-and-gd-ice-49-fw-merchandisers/17821683.html,https://cdnimg.webstaurantstore.com/images/products/large/550357/2993421.jpg,Direct replacement for original part | For use with select GD-ICE-49F and GDC-49F-HC series units,52 7/8 Inches,8 Inches,,,,,,White,,
17830471,https://www.webstaurantstore.com/avantco-17831047-compressor-kit-for-ddlc-71-hc-r-290/17831047.html,https://cdnimg.webstaurantstore.com/images/products/large/750038/2545591.jpg,Direct replacement for original part | Compatible with select Avantco Refrigeration units | Uses R-290 refrigerant | Includes starter components,,,,,,,,,,
17830484,https://www.webstaurantstore.com/cafe-classics-trans-fat-free-lemon-pudding-10-can-case/10830384.html,https://cdnimg.webstaurantstore.com/images/products/large/153515/1964329.jpg,24 (1/2 c.) servings per can | Trans fat free | Great on its own or for lemon meringue pies | Shelf stable; simply chill and serve | Great for diners and cafeterias,,,,,,Made in America,,,,
17830540,https://www.webstaurantstore.com/avantco-17812317-1-5-hp-compressor-115v-r290/17812317.html,https://cdnimg.webstaurantstore.com/images/products/large/291753/2494870.jpg,Direct replacement for original part | For use with select Avantco refrigeration equipment | Uses R290 refrigerant | Includes starter components,,,,,,,,,,
17830628,https://www.webstaurantstore.com/avantco-17810128-bottom-shelf-rail-for-gf50-hc-s-and-gf50-hc/17810128.html,https://cdnimg.webstaurantstore.com/images/products/large/787997/2838340.jpg,Direct replacement for original part | Compatible with Avantco GF50-HC-S and GF50-HC,,,,,,,,,,
17840471,https://www.webstaurantstore.com/steelite-performance-brown-dapple-4-oz-coupe-bowl-case/57617140571.html,https://cdnimg.webstaurantstore.com/images/products/large/821750/2775741.jpg,"Ideal for serving small portions of sides, desserts, or sauces | Rustic enamelware-inspired design with a bold brown dappled rim | Durable alumina vitrified construction ensures long-lasting performance | Timeless aesthetic that complements both modern and traditional settings | Perfect for upscale casual dining, farm-to-table restaurants, and boutique hotels",,,1 Inch,4 oz.,5 Inches,"Dishwasher Safe, Freezer Safe, Lead Free, Microwavable, Oven Safe","Colored Rim, Coupe","Brown, White",Round,China
17840560,https://www.webstaurantstore.com/steelite-performance-brown-dapple-10-5-8-x-6-1-2-rectangle-tray-case/57617140550.html,https://cdnimg.webstaurantstore.com/images/products/large/821749/2775894.jpg,"Ideal for serving appetizers, desserts, or sharing platters | Rustic enamelware-inspired design with a bold brown dappled rim | Durable alumina vitrified construction ensures long-lasting performance | Timeless aesthetic that complements both modern and traditional settings | Perfect for upscale casual dining, farm-to-table restaurants, and boutique hotels",10 5/8 Inches,6 1/2 Inches,,,,"Dishwasher Safe, Freezer Safe, Lead Free, Microwavable, Oven Safe",Colored Rim,"Brown, White",Rectangle,China
